,Prov.Id,Prov.State,DRG Charges 039,DRG Charges 057,DRG Charges 064,DRG Charges 065,DRG Charges 066,DRG Charges 069,DRG Charges 074,DRG Charges 101,DRG Charges 149,DRG Charges 176,DRG Charges 177,DRG Charges 178,DRG Charges 189,DRG Charges 190,DRG Charges 191,DRG Charges 192,DRG Charges 193,DRG Charges 194,DRG Charges 195,DRG Charges 202,DRG Charges 203,DRG Charges 207,DRG Charges 208,DRG Charges 238,DRG Charges 243,DRG Charges 244,DRG Charges 246,DRG Charges 247,DRG Charges 249,DRG Charges 251,DRG Charges 252,DRG Charges 253,DRG Charges 254,DRG Charges 280,DRG Charges 281,DRG Charges 282,DRG Charges 286,DRG Charges 287,DRG Charges 291,DRG Charges 292,DRG Charges 293,DRG Charges 300,DRG Charges 301,DRG Charges 303,DRG Charges 305,DRG Charges 308,DRG Charges 309,DRG Charges 310,DRG Charges 312,DRG Charges 313,DRG Charges 314,DRG Charges 315,DRG Charges 329,DRG Charges 330,DRG Charges 372,DRG Charges 377,DRG Charges 378,DRG Charges 379,DRG Charges 389,DRG Charges 390,DRG Charges 391,DRG Charges 392,DRG Charges 394,DRG Charges 418,DRG Charges 419,DRG Charges 439,DRG Charges 460,DRG Charges 469,DRG Charges 470,DRG Charges 473,DRG Charges 480,DRG Charges 481,DRG Charges 482,DRG Charges 491,DRG Charges 536,DRG Charges 552,DRG Charges 563,DRG Charges 602,DRG Charges 603,DRG Charges 638,DRG Charges 640,DRG Charges 641,DRG Charges 682,DRG Charges 683,DRG Charges 684,DRG Charges 689,DRG Charges 690,DRG Charges 698,DRG Charges 699,DRG Charges 811,DRG Charges 812,DRG Charges 853,DRG Charges 870,DRG Charges 871,DRG Charges 872,DRG Charges 885,DRG Charges 897,DRG Charges 917,DRG Charges 918,DRG Charges 948
846,390231,PA,40088.58,42874.14,74109.57,56332.91,40026.36,35739.14,37108.56,41174.38,29696.3,52342.18,90038.12,57558.35,91386.52,57644.23,43280.19,30491.39,76800.73,45388.71,32894.98,33897.81,26509.03,274009.5,120479.75,87276.0,135640.45,103132.19,145280.0,92923.78,90642.04,103027.06,176813.14,97077.1,72974.2,92346.36,61840.36,43627.03,118367.16,60886.41,62942.67,49606.84,30025.54,42581.8,28154.6,24162.25,25371.97,64531.67,42964.67,27659.84,30534.18,22972.31,99861.62,46674.37,252152.4,98333.12,58187.14,124786.11,48941.0,28805.07,47164.81,33407.89,73867.68,37356.75,45427.58,71375.61,41895.0,48536.53,71097.87,140193.33,54693.71,66368.5,130666.53,72265.78,58714.45,34841.83,33177.28,40384.24,33345.6,63078.34,37271.04,34251.97,46071.87,33053.92,78248.75,52963.31,34022.72,56076.49,37847.84,91714.96,40301.14,66269.52,36679.83,218656.0,269405.22,103494.08,58627.31,,39915.07,71358.85,32420.08,29377.76
847,390237,PA,18849.21,16136.47,29794.32,19569.14,17560.26,16158.54,,14572.31,,20123.88,36134.74,24059.71,25660.21,21166.32,18363.7,13018.37,23608.0,18055.75,14267.77,18181.72,10871.23,91303.38,38435.8,54607.43,78049.04,59974.26,85805.51,52433.75,51351.47,49003.42,66632.73,47267.72,,32766.28,22516.47,23717.5,36695.41,28054.13,28699.88,18163.82,12307.89,17112.21,11144.29,13472.46,,21192.07,15873.23,12208.08,13686.38,12763.98,47650.0,18119.14,99573.4,42234.89,,28649.58,17496.54,13809.75,17035.62,12520.75,20464.52,16082.86,23796.35,40275.71,,,,,38265.81,,,27272.07,,,11210.08,13842.75,,19818.56,14182.55,18368.64,29637.18,14363.89,27848.84,19973.51,15997.81,18434.73,15583.2,26262.05,15557.84,23202.47,16318.17,85681.61,102034.05,32679.7,19346.56,,,,,14012.46
848,390256,PA,28563.1,37324.8,43750.54,30409.38,25755.0,22447.75,,18145.53,,17655.89,34958.31,31596.08,42163.68,23173.08,21071.85,17179.34,31178.95,20808.57,13683.65,16935.78,,127207.07,51205.86,76390.97,59444.33,31945.58,,41103.03,40834.83,64638.4,82207.75,48876.96,43633.09,40001.25,25820.91,20763.73,55184.54,27123.11,27765.28,21987.94,15307.22,16109.75,12974.17,,,18483.31,16718.82,13740.47,14069.7,12585.04,35612.0,20606.09,107027.05,49274.18,25731.88,33818.21,22753.4,17052.0,25594.42,14533.56,23900.2,16400.61,20032.51,,,16119.25,87131.04,227821.8,42542.82,51621.57,162567.63,58736.28,42652.09,19570.89,19086.61,25197.91,17393.06,,16284.37,21051.33,27578.05,17057.86,25637.88,21537.02,10814.63,22003.93,17289.07,24607.12,22483.09,27375.66,17294.04,95611.4,138201.15,45780.78,28070.56,,23571.21,,,18135.06
849,390258,PA,40932.84,21830.22,42810.12,30121.96,25958.62,25285.87,26940.58,21831.0,21612.49,36127.75,48991.54,34084.04,45207.92,43142.54,29084.8,22764.25,44644.17,32693.75,22539.65,28749.71,17316.97,128314.86,68434.96,79982.63,91909.92,72860.3,97625.93,68089.31,60833.35,65987.45,73560.83,60470.02,45378.81,49885.55,34688.32,29748.66,55633.4,33101.4,48079.44,31559.07,21547.9,30155.96,23413.21,23629.5,22728.04,44542.5,28008.1,18370.24,24667.78,19274.15,47449.8,22554.51,178808.07,91263.76,37047.3,49313.78,36751.53,21981.07,36026.15,20889.1,34780.4,26391.05,31824.79,68659.0,55027.08,25432.68,116019.58,100061.47,69759.18,,94688.13,73620.05,57560.73,36691.21,20908.62,27693.22,27054.52,36126.41,21683.57,21417.0,32640.34,19823.84,55784.26,35040.19,21206.66,32523.13,25009.67,,22881.57,40609.4,25233.83,130371.78,116811.18,52137.22,31928.19,,20672.36,36092.66,17226.52,21675.4
850,390265,PA,16710.3,9811.27,11572.31,12620.95,7875.18,8190.79,,6341.57,8191.75,12756.19,25813.07,16022.9,16992.8,13010.29,10300.66,7365.07,17169.56,11109.85,7434.21,9077.02,6008.12,,29963.66,48544.8,42727.62,35346.72,71280.9,47986.18,34546.23,26407.36,35825.05,25627.52,18323.11,,,,25116.76,16526.45,16444.01,11864.27,10555.73,10987.31,5920.0,,,14959.0,9797.0,6800.36,7194.77,8877.05,23393.48,,69717.07,30474.67,10887.06,17212.44,13292.55,7195.55,9167.16,,11266.04,8840.12,9814.15,18054.91,15263.36,17887.9,49132.66,,26559.52,,37924.56,23651.88,,,6734.46,8326.29,6976.72,,8417.53,8682.0,11147.0,8958.82,16328.96,10251.88,,9856.91,8226.63,,,16275.22,11439.0,,,24448.76,9196.29,,,,4006.07,6733.79
851,390268,PA,16022.06,,25114.7,23021.63,23112.8,15839.33,,19704.26,12778.23,19401.75,35966.6,23883.41,36990.44,26093.5,25283.71,20267.1,28431.6,22375.03,13905.6,23121.68,,,,79707.69,51175.06,,,58977.27,,,45610.9,45964.2,,22139.26,24719.2,18380.66,,26456.1,28801.09,19927.42,15094.56,16136.63,12516.5,14355.69,17729.38,21294.24,14195.6,10351.62,22161.83,14417.12,53801.47,24110.83,,58185.23,26136.41,29727.88,19182.9,,16976.52,11922.3,20120.76,15327.91,21758.72,,23857.5,23422.3,96840.29,,41594.0,51499.83,,38508.34,,24778.36,,16453.53,,,22001.62,20225.55,25055.57,17231.51,30194.64,20758.62,,17134.44,15311.38,,,,16428.66,,,35559.54,20920.27,,23140.9,,12259.83,22097.18
852,390270,PA,32645.71,18467.07,44769.51,30252.74,26663.57,22750.86,40340.72,21381.6,,25944.07,44695.63,41760.47,29972.03,30757.35,27629.3,21994.43,40487.42,26305.4,20926.48,23660.15,,142856.06,67006.07,104285.44,60446.04,,,93275.88,78735.39,117098.94,,59976.1,,37803.0,24982.78,31622.9,,39576.97,41440.31,24296.2,17352.91,26702.71,,,,37774.46,20454.96,13751.55,22167.31,19955.83,42989.92,,110528.5,63011.7,27767.66,44201.56,31944.77,24416.83,19928.71,20621.46,23409.61,24078.96,31395.9,56451.27,,24826.08,157214.0,,61601.87,71488.36,,64385.57,,67168.5,18518.5,22125.82,17929.0,35782.5,23834.21,24141.17,29922.93,19617.74,43582.03,23067.06,13520.28,30613.42,21579.13,44288.84,38414.57,68965.18,31791.56,161570.39,,48267.56,32505.29,,,39413.75,19904.9,24899.66
853,410007,RI,23619.86,28577.55,47426.06,30891.13,22486.83,18243.98,19855.15,18615.79,18219.37,28391.67,44831.58,31117.5,38594.65,31333.98,21544.25,16074.21,32631.42,24451.17,16097.15,19447.75,16030.86,135692.78,53986.87,76506.11,63508.84,59584.14,98992.87,86523.26,78321.8,71319.86,67752.3,53855.15,32115.32,47112.68,33874.38,29611.29,43697.81,34921.14,39972.64,25637.84,19207.54,27535.47,18582.56,17191.04,19141.59,32403.12,22293.83,15843.61,24442.47,18099.73,69111.86,50345.54,106379.28,50811.52,29164.16,51445.72,27010.2,19958.31,28807.75,17924.61,27593.98,20607.21,25436.97,35234.81,,30084.87,58755.2,64385.0,35681.94,38027.77,100902.93,47470.95,31457.8,21987.51,23278.0,25828.33,21697.02,27009.5,18556.65,17951.3,29708.71,20849.01,36677.08,24154.06,16976.11,34791.0,21215.93,36462.78,28605.23,33066.76,20485.01,125083.32,150286.0,45710.95,30079.65,26340.92,20677.39,39061.83,17923.91,19688.58
854,410009,RI,23947.55,24683.88,36294.3,25883.45,21851.61,20295.48,21214.54,18526.05,22232.94,,60636.03,39322.78,45282.09,37329.25,29953.25,20704.52,51495.85,25424.7,20391.29,20360.66,16461.3,131053.35,75750.12,59196.18,54220.21,,,,,,102675.18,62140.41,49280.36,46752.72,30733.88,23740.85,,34237.93,38518.12,28591.09,18942.02,20054.73,,20956.17,,34298.2,25054.21,17239.66,19309.01,19636.09,,31562.9,120101.38,56013.4,35667.84,41390.02,26465.6,18059.15,,18486.35,35055.84,22271.18,24800.95,,,,32758.73,,41217.27,,46235.63,41533.69,29933.53,,18721.33,29130.54,,46395.45,23337.56,24650.8,55245.1,19509.46,48346.57,23978.26,,33434.24,21933.05,,34294.38,34882.11,20427.77,151811.3,169142.11,49360.12,27249.02,27515.48,20222.09,46842.09,24262.05,25670.64
855,410012,RI,27174.0,19401.5,39915.0,27163.94,22138.57,20570.95,20508.22,22596.55,,26175.53,34628.88,26665.97,33982.81,31299.13,19777.18,19777.91,33366.08,21361.01,18019.4,22543.85,16925.5,155405.33,55109.57,74485.75,50600.15,46488.43,120528.55,97257.18,77395.92,53406.16,121836.61,104600.91,42763.88,32457.8,27833.92,20048.68,40228.4,30521.85,32434.8,19879.38,17507.66,27645.55,18145.07,,,22137.57,18680.41,14862.98,19178.63,15861.69,43956.22,20914.41,114963.9,44038.23,24506.22,41058.2,23028.61,,23379.24,18054.16,41936.8,19858.65,21050.28,37874.45,28365.88,26412.29,44801.16,,36234.5,,56158.0,36607.21,,24563.0,20627.11,22244.85,24934.85,47208.72,20119.98,21814.92,25211.37,19403.05,29689.48,23461.37,17385.68,23438.2,20705.89,38527.5,28011.65,24961.42,17279.1,101343.29,162296.18,41394.47,25569.69,,20803.38,,18936.78,
856,420002,SC,22432.35,14398.18,37420.53,23245.69,17700.91,14897.46,15230.86,15862.37,17383.0,19364.7,43024.97,34369.5,25240.09,21104.99,18685.93,12117.22,32320.64,23302.6,14640.23,21902.17,,86223.73,52431.52,67240.16,62652.63,47602.55,71406.71,53694.31,,,62651.18,48689.28,33671.47,48395.81,32295.26,20068.3,45949.18,25991.51,30491.08,19424.66,12245.3,15035.88,12633.54,,10591.11,23321.27,18242.75,10383.11,14023.18,13483.18,45897.2,22041.75,96004.56,51921.42,22539.63,38178.69,19411.85,10578.84,17177.11,11993.74,25932.26,16251.38,15384.22,39094.12,27089.64,16724.64,54439.9,50763.4,33774.56,28185.81,52965.46,31619.26,27659.33,,11346.0,,16194.09,,18054.81,19877.46,23018.8,14314.68,28344.0,17112.51,10159.66,23821.97,14356.91,29359.21,27184.9,,14620.28,108628.25,138442.64,40714.74,25930.12,,16574.84,20116.86,12997.35,12134.84
857,420004,SC,24844.36,17187.2,47951.36,25697.9,19601.94,20500.85,18423.94,18145.92,,16772.84,39067.09,28331.4,33154.53,26265.72,18886.08,13000.26,27540.8,17799.2,,19114.15,,170856.84,51719.67,71274.54,50601.4,38901.75,69512.89,45418.63,40645.76,60609.73,47027.0,58481.72,34994.22,41075.32,20590.76,,54155.82,27996.93,28120.35,15035.16,9478.35,19568.69,,8983.58,11402.0,18813.65,12178.43,11034.14,17306.38,10127.33,31274.14,19613.12,121380.82,68405.38,19936.8,37535.76,24044.48,,21111.7,12753.66,29276.73,15791.67,20393.13,,,17208.17,90709.24,,48012.55,62089.87,,50947.74,,31379.78,,14273.48,,27007.2,15392.16,16996.66,25007.39,13565.22,30319.49,17543.65,,19275.0,13852.22,30291.76,17779.84,25509.19,16822.57,126623.18,,44803.42,21569.04,20707.73,16650.59,26772.66,13217.16,15846.94
858,420007,SC,32177.22,27485.18,44696.17,25014.66,16258.29,18358.3,25770.28,19740.81,,21431.5,42375.59,21850.56,26007.46,21551.03,18136.83,13634.11,29977.07,20430.33,14083.08,16149.22,12816.78,100678.5,53941.01,66789.09,65574.78,55303.62,65464.91,46486.33,44382.73,44849.68,72242.85,63778.58,44092.26,41516.63,23328.26,21316.0,42567.55,21621.86,29744.08,22818.88,13792.9,19631.86,13157.7,13556.76,15757.5,28167.14,17036.14,10065.97,18001.82,14388.18,40439.54,22330.08,118435.14,64050.33,29733.09,28957.98,18360.5,11523.88,23915.54,15593.13,32695.34,18783.38,23072.13,33332.21,24064.03,23505.06,69028.74,60011.12,39780.39,32187.81,71850.48,40898.56,32639.23,25166.48,15711.91,19223.42,19326.53,30488.63,18769.07,23476.47,25065.55,15813.67,30864.01,21044.42,15089.25,31020.85,17593.25,39074.84,26928.77,31205.09,16838.7,106668.84,121055.0,38731.89,24975.01,20266.45,17963.06,39073.0,16285.94,15605.21
859,420018,SC,46681.92,47899.79,64464.36,48808.98,35201.0,27061.65,23574.76,24601.43,20944.85,44958.34,73282.45,49184.79,42881.81,46181.76,36003.59,23888.13,57999.05,47319.84,24001.29,54246.68,24203.66,164791.95,96892.44,109495.41,70551.45,37458.79,86394.26,67216.33,63216.07,68582.67,112270.93,78323.47,61171.86,67288.93,41187.93,38846.0,55325.03,35065.37,70957.21,28973.1,22598.01,31440.1,19034.95,17193.0,20972.88,37541.32,28724.54,16400.1,25970.23,23682.98,66714.04,32333.95,294575.7,118568.56,48558.43,59831.6,35320.38,16034.47,32270.82,26897.52,43446.48,25336.42,38801.1,,,37146.64,129120.58,120370.68,58812.55,72152.16,100767.31,58758.82,,65626.08,20116.93,34020.89,34899.41,35143.33,29374.0,26718.15,44355.69,30455.86,50769.55,29300.78,22035.16,40479.0,26873.0,,36869.52,43688.52,32765.21,342535.03,187100.95,97813.51,39148.72,20744.09,22783.69,59370.13,20892.07,23552.13
860,420023,SC,39632.85,,32862.82,28243.92,22057.5,19359.03,,24574.12,,31601.69,51009.68,38400.29,35685.18,36285.08,29007.36,23015.6,44634.38,31629.74,20186.74,34538.1,,126836.11,58273.7,156148.66,89768.75,76381.37,120207.57,86846.87,85428.93,96643.86,91837.66,86439.77,69810.46,61482.47,40824.14,,78998.84,41128.8,45019.69,27274.37,19663.38,29171.94,10680.23,17577.31,22554.5,41563.03,22518.36,16265.7,19783.13,20172.57,55349.43,33580.26,108773.0,75578.64,36304.73,31841.95,23769.71,15555.44,28715.34,20835.57,34044.14,23824.16,42046.0,53806.2,43511.55,23638.4,118465.04,84192.33,65553.07,60666.7,77949.56,57897.75,48627.78,40382.37,18906.16,26388.37,,,26164.28,26505.92,28377.53,20884.0,33317.18,27488.0,17148.2,22015.71,21694.4,,,,24537.41,117923.66,,44457.06,31284.38,,,,23457.12,26289.47
861,420026,SC,45046.14,12541.6,30308.4,16818.05,12412.02,13932.26,13531.86,14956.05,,16214.77,36426.52,23082.85,21883.56,15955.32,16972.39,12360.71,29993.62,18588.75,12185.4,12595.82,13228.71,83612.9,34619.15,80185.4,45145.43,40656.25,78578.07,62500.61,50357.47,57604.25,68229.08,63964.29,38541.81,35682.86,24268.61,14981.04,29029.8,21528.65,26481.39,17451.59,12231.43,16153.09,10528.56,13859.2,11600.2,21990.16,13822.17,9262.38,15374.0,12948.58,28526.36,16146.0,126970.46,52708.48,,33352.75,16899.7,10698.09,13480.57,9123.11,13818.33,12102.86,,35709.17,32815.57,,56650.19,59696.8,40691.93,,53571.06,38001.73,30568.52,,8433.28,10587.06,,19770.09,11192.34,12606.66,19335.4,11373.88,28862.32,17370.11,11733.43,14583.47,12088.0,,,17953.07,12023.58,108158.93,104160.41,29756.85,15740.92,,,,,11061.31
862,420027,SC,37210.1,21509.42,62514.51,37342.77,29877.74,25770.88,35858.57,,,29645.25,80147.52,52501.55,64446.36,51866.77,40291.45,24167.17,63700.27,40314.02,30068.64,32422.09,21764.15,154744.15,112252.54,135065.68,105225.91,91187.5,130973.44,95075.14,83867.04,64339.63,109795.2,79238.6,52810.03,71187.23,36567.57,39429.06,79036.13,34039.61,59050.95,33339.73,19669.74,34627.65,14256.39,,18885.96,67434.52,30306.88,17757.27,26197.89,21367.14,76013.53,31911.0,164802.86,75967.15,41380.23,59226.36,34286.03,20315.1,44036.38,24180.9,47787.42,29433.01,32012.56,54960.26,47094.41,34667.39,144718.23,136168.26,85898.58,81201.17,102355.06,71484.37,,36668.5,17858.06,28868.65,,63513.1,27362.03,28033.45,47661.08,25979.56,57346.7,36303.5,20808.86,35852.75,26510.34,56515.93,31000.58,42535.15,29523.05,157960.29,,69195.46,44846.3,,21741.8,55276.53,25033.52,21495.36
863,420049,SC,16748.91,17386.15,34986.53,25907.19,17271.22,13470.08,,13674.72,,,39770.78,25567.33,,27150.92,20208.91,15743.27,32307.81,23448.12,18351.34,14937.66,,110442.31,54143.55,,,,,,,,,,42372.81,33806.0,28910.33,21752.45,,28131.37,28970.34,20652.56,15681.07,16841.58,12330.88,,17200.47,,21438.81,11374.66,14762.62,15100.11,,,,52028.62,27224.5,45967.23,26359.5,14825.53,,14565.04,22883.85,16983.0,,,,17592.09,89196.7,,42267.85,55960.07,,40982.1,33968.07,,12214.0,,,,16947.04,14277.61,22773.93,13786.23,49980.1,27197.65,,29974.45,18319.87,,,,16338.55,,,44212.11,27860.02,,,28583.63,15102.46,17091.14
864,420051,SC,25785.69,18915.9,56978.93,32753.32,24242.67,21050.96,25722.58,20730.63,16342.09,33336.87,52990.9,49772.73,40392.26,30841.52,27321.22,19089.41,45138.22,27867.89,17403.1,25349.27,14346.72,141275.12,90028.91,83977.81,63100.51,51144.21,100176.92,74625.49,69378.42,74457.8,91564.36,67748.5,42889.64,42476.49,32216.04,25742.59,51254.34,34321.89,34552.66,23107.66,17403.82,28137.59,25670.78,17232.29,15179.61,31264.25,22320.35,14535.84,18072.87,17375.16,38649.94,18364.33,169227.0,83229.21,41286.0,42674.61,32024.19,23008.97,28662.47,23429.94,28332.91,20434.47,26836.6,49017.8,34186.0,33098.19,102771.28,120812.07,70580.52,73024.8,85530.61,58787.93,43189.17,30180.96,19380.94,22128.45,16083.3,25661.11,20517.39,25346.6,24063.7,19100.74,41207.14,26536.19,20220.9,28844.86,22092.98,40830.33,23921.41,34441.5,28460.35,152924.26,148859.18,50741.9,33241.18,19964.15,,67690.73,18562.84,19012.6
865,420067,SC,23721.95,13512.61,29866.12,19900.18,,,,16812.5,,20810.54,29473.92,27639.58,24892.75,26337.52,18607.92,15655.38,32246.73,23362.29,15914.31,17647.73,12019.34,,48103.71,,46509.42,30892.72,,,,,,,,34310.75,18885.12,19486.07,29467.35,23284.53,36170.65,18640.49,13620.86,16390.19,,12185.51,14702.5,20815.41,17094.25,12487.11,17660.31,16389.59,35847.25,,,86786.5,25833.89,29299.0,25360.27,,24288.04,13746.21,19882.12,17754.42,23801.73,49037.9,,,88136.68,,43043.69,,,50078.5,,,,17885.28,13369.75,,14527.1,15866.04,19220.65,14753.0,28581.77,18139.5,14972.0,17939.2,15426.32,21725.09,16948.54,23454.5,17474.7,,,38413.47,20666.78,,,,16302.27,14269.19
866,420071,SC,26383.72,17775.53,43952.54,23770.85,20337.3,16293.86,23816.5,20097.92,14690.63,34876.65,58921.53,26433.71,31563.32,32437.23,23949.58,19170.23,43737.27,26838.62,22688.12,24223.65,,161941.88,63357.6,94246.27,71778.27,66839.3,115882.41,77300.58,,83997.0,65942.66,52474.8,37994.97,50306.34,35685.39,28807.0,53723.46,40504.14,40090.72,23867.86,14797.69,23371.02,18007.94,12153.5,14135.61,26189.51,20043.52,12933.22,19033.39,16716.19,67805.8,34322.15,165477.44,57562.92,21428.16,51845.45,23546.88,,22998.88,18688.62,32508.81,22438.76,24076.43,45616.77,,21913.93,126105.11,85037.0,64794.53,54088.0,,54388.81,43568.73,33036.9,17959.07,25850.92,22578.85,,19390.68,17442.09,24215.55,18760.25,38135.82,23427.23,,32622.59,18816.68,30033.13,22354.53,29866.54,18550.84,108609.24,,48273.23,27159.33,,24564.39,,21189.05,18371.4
867,420073,SC,32362.67,24560.0,50618.9,29239.05,21962.48,24950.55,23177.83,26109.65,,28423.1,46216.79,40362.7,48469.96,33103.06,31243.5,25554.69,49395.62,36953.38,24653.33,25843.14,,136122.65,68052.63,94348.47,71938.08,59462.33,,55453.47,,,92494.23,77437.12,37780.21,49599.04,36228.06,22216.88,40569.29,28932.98,45343.15,31475.1,22666.71,30813.45,,,18395.83,32054.45,28998.74,14722.57,26355.98,21042.0,64183.3,35528.83,163061.38,66397.81,,45644.47,23349.96,17467.13,25128.28,15204.29,35390.66,22094.45,27463.75,52285.5,40379.2,39474.4,67794.26,108500.84,69093.53,51414.95,,48527.6,40685.14,27872.3,13835.28,21318.29,,,21697.39,26076.39,30741.9,20899.92,37353.5,28523.05,17801.64,32715.3,22293.13,40493.53,24121.61,34629.17,23061.78,115374.0,134487.18,44884.39,30659.09,21358.66,,38613.58,14505.16,21490.03
868,420078,SC,33865.72,26180.48,43337.22,28683.92,21211.57,28202.04,22623.77,22842.07,,29199.94,44127.23,27722.79,26754.87,28164.71,21724.61,13931.63,33823.67,21885.8,16957.68,15964.05,,147427.54,59033.44,67122.26,66685.04,43110.11,80258.07,55808.44,55392.55,67511.0,67957.67,54630.27,41861.22,45357.79,32074.35,,58482.21,27838.81,35612.5,22700.61,17781.34,20658.89,13414.0,14648.28,16677.25,33168.09,22489.3,13998.52,21926.8,16683.82,58593.28,26188.5,156344.42,59963.87,32753.31,43401.6,28678.5,13423.66,20958.43,15407.06,38331.42,20054.75,22923.02,52371.52,33625.95,28827.12,110635.31,95929.39,58464.67,49003.38,68327.92,49295.1,38070.42,25003.66,15948.78,28625.81,16229.54,32349.83,19376.39,22211.5,25274.4,16567.34,40604.67,24691.63,18230.39,36380.9,19447.79,39436.03,22066.51,31284.54,24567.17,132783.73,148331.83,49440.38,28914.9,,26692.06,32092.97,18825.8,17853.56
869,420079,SC,35191.47,33778.42,91540.14,33720.38,26593.26,22022.69,29024.52,25301.25,23801.73,31038.65,67301.94,51133.4,43911.95,43895.5,38970.27,25317.03,58107.88,39370.13,24825.47,31835.0,22209.59,179280.93,84176.94,137896.17,130058.91,98352.21,119110.06,100557.39,92566.38,,95661.57,103595.05,59708.25,59059.69,52959.21,46973.83,75703.85,45546.55,52975.53,30018.9,23744.25,28654.34,15419.5,17468.66,22690.76,45852.87,27283.24,18495.93,23963.88,19690.14,55727.51,28315.33,216838.96,94927.86,54119.65,54229.46,37853.32,17089.95,32383.54,20713.0,43742.76,26776.85,43150.89,56168.58,41427.23,35161.46,172469.14,105064.08,85671.74,96811.13,136324.05,79358.85,54942.56,31621.13,21703.12,25395.91,21336.22,49969.66,28638.72,26855.23,42584.38,25058.82,56220.76,32382.79,29861.5,42483.53,25385.69,52746.59,31974.46,39495.61,25386.35,172732.43,236011.54,76290.44,38375.01,,23550.06,52288.28,34933.03,23938.26
870,420082,SC,47898.54,22453.54,53111.3,25640.21,25230.69,17029.6,,22109.83,,,42574.77,24756.18,33652.14,24555.85,21275.53,17757.55,47760.27,25412.34,16802.58,24027.78,17950.86,107864.7,,81589.08,,38385.68,74288.55,57888.17,,,46535.83,67177.81,41891.62,36895.57,29249.21,15726.41,,21027.84,28158.42,20729.0,12882.82,20092.0,16173.52,8710.36,11752.07,39896.29,20837.26,9902.56,15375.66,9551.45,43528.41,,139522.35,82195.66,,31367.89,18916.8,15415.73,28842.26,16226.54,26103.22,17211.72,,44136.75,34856.0,36453.83,80503.17,70174.71,40470.0,,,35692.17,33902.68,40601.52,,17010.45,,,20123.39,21160.66,22169.22,16142.11,39134.56,21000.29,15278.66,31846.17,18934.41,,,35638.45,15411.75,131156.92,152748.08,46366.48,28334.02,,,,18938.13,18105.22
871,420085,SC,27919.72,18633.42,44289.21,28335.97,17684.15,17851.46,22059.23,16534.39,13983.8,22978.28,73116.51,42566.0,29454.44,28825.79,22317.8,20470.1,50346.4,24831.57,21053.21,18516.68,13592.69,149014.87,66746.53,117239.93,102759.8,75737.25,112773.34,82811.03,81081.02,,95176.91,79225.14,41094.29,53877.44,30914.3,33264.54,54703.09,39665.66,42992.84,24740.47,15691.0,20508.96,9814.81,14438.84,17107.31,29099.44,17575.76,12311.48,18798.51,14237.63,66105.62,22096.33,205055.08,88565.71,28430.88,38085.77,20629.03,19675.7,27209.5,21023.32,40344.0,19069.49,30991.67,52713.17,37590.92,,161496.74,,82360.16,111294.44,101457.45,61315.63,,32771.46,13366.61,22664.5,21201.47,50146.38,19202.57,15912.75,22153.56,14535.87,42303.16,22996.08,18301.72,26132.36,18546.09,37876.96,22647.0,24083.8,16873.26,146789.33,,59082.76,25705.85,14280.8,14754.72,36650.42,16005.57,17934.29
872,420087,SC,24662.72,20922.63,43602.54,28775.55,22197.23,19025.78,,19227.22,,27842.35,44003.19,33224.95,33449.45,31505.03,22768.28,16211.56,38787.08,27126.0,19056.22,17446.8,14050.92,135796.8,53570.15,69252.12,63838.25,51083.7,84271.61,60606.64,56056.69,66750.4,52182.12,54077.17,36492.5,41852.4,28987.21,29167.73,54044.45,32866.73,36799.62,29209.31,19093.03,22064.42,17040.36,18475.92,,33318.56,20113.09,14921.37,21845.33,16591.93,39364.58,24076.81,107870.29,49268.77,29033.09,38432.51,24792.33,22107.57,26953.63,19232.34,27854.92,20798.05,21541.54,44647.31,25049.83,32300.91,76588.48,57266.93,36121.25,40148.93,86462.72,43742.58,29036.88,,20845.11,22640.0,18071.16,32942.27,21385.39,22222.75,32503.5,17879.88,37557.92,20890.5,15488.0,26116.34,18465.21,,27321.9,35609.05,20357.71,120206.55,133553.23,41264.07,26871.16,,,37756.33,,23706.58
873,420091,SC,72954.62,30391.9,76440.37,49203.41,34107.48,31496.5,39029.0,39446.52,24247.69,48752.2,89802.08,56583.87,53913.81,43684.38,40871.1,31085.9,53299.0,42480.61,28826.73,33386.05,27659.68,210040.94,72477.17,165598.46,116112.23,87719.48,,102283.46,85231.8,,111292.76,112625.9,87725.58,71770.53,45085.08,40298.06,78797.0,46581.67,54088.99,34823.68,21485.94,37349.69,28434.05,25934.33,19081.34,64324.66,36855.93,23205.51,30890.77,24636.15,67358.36,49526.57,210224.66,142563.89,40412.5,65183.48,42991.4,31631.95,39452.07,30378.85,36379.48,31387.45,34445.04,84815.15,63345.33,51468.69,168626.08,,100722.35,122386.32,,98582.95,,40334.2,17823.9,33066.94,42342.94,42408.41,30882.43,32448.62,28269.92,25599.86,51909.95,38209.58,22544.21,45453.72,31156.84,50562.26,37335.95,51891.04,31721.29,219808.11,183686.58,71906.91,36180.87,,30757.21,,25871.76,20709.89
